request_id,timestamp,pickup_zone_id,pickup_zone_name,pickup_lat,pickup_lon,dropoff_zone_id,dropoff_zone_name,dropoff_lat,dropoff_lon,trip_distance_km,trip_duration_min,surge_multiplier,base_fare,total_fare,tip,driver_earnings,passenger_count,weather,hour,day_of_week,is_weekend
REQ_202609060757_9_033,2026-09-06 07:57:42,9,Central Railway Station,37.7743,-122.40689,10,Convention Center Arena,37.76162,-122.37802,2.9,11.0,1.08,12.58,13.58,2.04,12.23,1,Fog,7,6,1
REQ_202609060757_3_015,2026-09-06 07:57:49,3,Metro Int'l Airport,37.62162,-122.39202,6,University Campus & Med,37.77133,-122.46976,18.0,46.4,1.08,52.14,56.31,8.45,50.68,1,Fog,7,6,1
REQ_202609060757_3_006,2026-09-06 07:57:50,3,Metro Int'l Airport,37.63235,-122.36668,2,Midtown Tech Hub,37.78287,-122.43631,17.82,46.1,1.08,51.72,55.85,8.38,50.27,2,Fog,7,6,1
REQ_202609060758_3_030,2026-09-06 07:58:53,3,Metro Int'l Airport,37.62437,-122.37586,5,Mission Nightlife & Arts,37.75122,-122.40826,14.39,36.9,1.08,42.32,45.7,6.86,41.14,1,Fog,7,6,1
REQ_202609060759_3_044,2026-09-06 07:59:50,3,Metro Int'l Airport,37.62247,-122.37156,2,Midtown Tech Hub,37.77787,-122.43193,18.08,46.9,1.08,52.45,56.65,8.5,50.99,2,Fog,7,6,1
REQ_202609060759_10_002,2026-09-06 07:59:53,10,Convention Center Arena,37.792,-122.3933,1,Downtown Financial,37.78367,-122.42009,2.53,9.2,1.0,11.27,11.27,1.69,10.14,1,Fog,7,6,1
REQ_202609060800_7_005,2026-09-06 08:00:02,7,Marina & Golden Gate View,37.79553,-122.44259,4,Waterfront & Pier Dining,37.79613,-122.41703,2.25,7.7,1.0,10.24,10.24,1.54,9.22,1,Fog,8,6,1
REQ_202609060800_3_027,2026-09-06 08:00:05,3,Metro Int'l Airport,37.63127,-122.39302,7,Marina & Golden Gate View,37.77442,-122.38803,15.92,40.7,1.12,46.41,51.98,7.8,46.78,1,Fog,8,6,1
REQ_202609060800_3_014,2026-09-06 08:00:37,3,Metro Int'l Airport,37.63848,-122.37614,4,Waterfront & Pier Dining,37.79164,-122.42342,17.53,46.3,1.12,51.26,57.41,0.0,43.06,2,Fog,8,6,1
REQ_202609060800_4_022,2026-09-06 08:00:46,4,Waterfront & Pier Dining,37.80516,-122.42548,10,Convention Center Arena,37.77985,-122.41407,2.99,10.0,1.0,12.38,12.38,1.86,11.14,1,Fog,8,6,1
REQ_202609060800_9_008,2026-09-06 08:00:53,9,Central Railway Station,37.77652,-122.38903,3,Metro Int'l Airport,37.59221,-122.39664,20.51,51.6,1.12,58.47,65.49,9.82,58.94,4,Fog,8,6,1
REQ_202609060801_3_032,2026-09-06 08:01:06,3,Metro Int'l Airport,37.60744,-122.3802,5,Mission Nightlife & Arts,37.76668,-122.39595,17.76,45.0,1.12,51.22,57.37,0.0,43.03,3,Fog,8,6,1
REQ_202609060801_10_003,2026-09-06 08:01:21,10,Convention Center Arena,37.78969,-122.39921,4,Waterfront & Pier Dining,37.81038,-122.40305,2.33,7.8,1.0,10.42,10.42,0.0,7.82,1,Fog,8,6,1
REQ_202609060801_8_005,2026-09-06 08:01:25,8,Sunset Residential District,37.75059,-122.4912,3,Metro Int'l Airport,37.59971,-122.36513,20.11,51.7,1.0,57.8,57.8,8.67,52.02,1,Fog,8,6,1
REQ_202609060801_6_003,2026-09-06 08:01:31,6,University Campus & Med,37.76016,-122.45623,1,Downtown Financial,37.79049,-122.40526,5.61,18.2,1.0,19.96,19.96,2.99,17.96,2,Fog,8,6,1
REQ_202609060802_3_031,2026-09-06 08:02:18,3,Metro Int'l Airport,37.61417,-122.35798,6,University Campus & Med,37.76627,-122.46401,19.32,48.6,1.12,55.28,61.91,0.0,46.43,1,Fog,8,6,1
REQ_202609060802_3_030,2026-09-06 08:02:45,3,Metro Int'l Airport,37.62763,-122.37347,9,Central Railway Station,37.79331,-122.40685,18.66,47.2,1.12,53.6,60.03,9.0,54.02,2,Fog,8,6,1
REQ_202609060803_3_003,2026-09-06 08:03:28,3,Metro Int'l Airport,37.61283,-122.37986,4,Waterfront & Pier Dining,37.8278,-122.42102,24.18,61.7,1.12,68.61,76.85,0.0,57.64,2,Fog,8,6,1
REQ_202609060803_3_001,2026-09-06 08:03:40,3,Metro Int'l Airport,37.63176,-122.38167,5,Mission Nightlife & Arts,37.75508,-122.44235,14.72,38.2,1.12,43.36,48.56,7.28,43.7,3,Fog,8,6,1
REQ_202609060803_4_007,2026-09-06 08:03:46,4,Waterfront & Pier Dining,37.81323,-122.41226,10,Convention Center Arena,37.782,-122.42663,3.7,10.2,1.0,13.72,13.72,0.0,10.29,1,Fog,8,6,1
REQ_202609060805_9_004,2026-09-06 08:05:27,9,Central Railway Station,37.77492,-122.39321,10,Convention Center Arena,37.78723,-122.38131,1.72,6.0,1.12,8.7,9.74,1.46,8.76,1,Fog,8,6,1
REQ_202609060805_3_041,2026-09-06 08:05:52,3,Metro Int'l Airport,37.64291,-122.38158,10,Convention Center Arena,37.78062,-122.39917,15.39,40.6,1.12,45.41,50.86,7.63,45.78,2,Fog,8,6,1
REQ_202609060806_4_002,2026-09-06 08:06:18,4,Waterfront & Pier Dining,37.81264,-122.41622,5,Mission Nightlife & Arts,37.75433,-122.42073,6.5,20.2,1.0,22.26,22.26,3.34,20.04,1,Fog,8,6,1
REQ_202609060806_4_011,2026-09-06 08:06:34,4,Waterfront & Pier Dining,37.81398,-122.42389,6,University Campus & Med,37.73048,-122.43211,9.31,23.0,1.0,28.31,28.31,0.0,21.23,2,Fog,8,6,1
REQ_202609060806_3_044,2026-09-06 08:06:49,3,Metro Int'l Airport,37.6143,-122.37506,8,Sunset Residential District,37.76338,-122.46992,18.56,45.5,1.12,52.83,59.17,8.88,53.26,1,Fog,8,6,1
REQ_202609060806_3_037,2026-09-06 08:06:52,3,Metro Int'l Airport,37.62543,-122.39106,7,Marina & Golden Gate View,37.80095,-122.44986,20.19,53.2,1.12,58.46,65.48,0.0,49.11,1,Fog,8,6,1
REQ_202609060807_4_020,2026-09-06 08:07:02,4,Waterfront & Pier Dining,37.80806,-122.42552,6,University Campus & Med,37.74671,-122.4703,7.88,22.9,1.0,25.69,25.69,3.85,23.12,2,Fog,8,6,1
REQ_202609060807_9_032,2026-09-06 08:07:33,9,Central Railway Station,37.77231,-122.39455,10,Convention Center Arena,37.81727,-122.37683,5.24,15.3,1.12,18.28,20.47,3.07,18.42,1,Fog,8,6,1
REQ_202609060808_3_015,2026-09-06 08:08:06,3,Metro Int'l Airport,37.61065,-122.40146,9,Central Railway Station,37.78934,-122.37187,20.04,53.3,1.12,58.23,65.21,0.0,48.91,1,Fog,8,6,1
REQ_202609060808_4_013,2026-09-06 08:08:20,4,Waterfront & Pier Dining,37.80329,-122.41825,2,Midtown Tech Hub,37.75978,-122.43178,4.98,13.5,1.0,17.19,17.19,2.58,15.47,1,Fog,8,6,1
REQ_202609060808_4_009,2026-09-06 08:08:30,4,Waterfront & Pier Dining,37.79711,-122.4211,7,Marina & Golden Gate View,37.81238,-122.46532,4.24,12.4,1.0,15.47,15.47,0.0,11.6,2,Fog,8,6,1
REQ_202609060808_3_024,2026-09-06 08:08:31,3,Metro Int'l Airport,37.63081,-122.36753,7,Marina & Golden Gate View,37.7942,-122.45547,19.75,52.6,1.12,57.45,64.35,0.0,48.26,3,Fog,8,6,1
REQ_202609060809_3_043,2026-09-06 08:09:04,3,Metro Int'l Airport,37.63323,-122.37304,2,Midtown Tech Hub,37.77338,-122.39939,15.76,43.3,1.12,47.01,52.66,7.9,47.4,1,Fog,8,6,1
REQ_202609060809_9_002,2026-09-06 08:09:39,9,Central Railway Station,37.77822,-122.39239,2,Midtown Tech Hub,37.77239,-122.43058,3.42,12.2,1.12,13.92,15.59,2.34,14.03,3,Fog,8,6,1
REQ_202609060809_10_008,2026-09-06 08:09:40,10,Convention Center Arena,37.7848,-122.39837,3,Metro Int'l Airport,37.58666,-122.37501,22.13,55.4,1.0,62.72,62.72,9.41,56.45,1,Fog,8,6,1
REQ_202609060810_3_049,2026-09-06 08:10:10,3,Metro Int'l Airport,37.61594,-122.39043,10,Convention Center Arena,37.79025,-122.43027,19.7,51.0,1.12,56.8,63.62,9.54,57.26,1,Fog,8,6,1
REQ_202609060810_10_001,2026-09-06 08:10:17,10,Convention Center Arena,37.77962,-122.40526,3,Metro Int'l Airport,37.62601,-122.38411,17.18,43.7,1.0,49.72,49.72,0.0,37.29,1,Fog,8,6,1
REQ_202609060811_9_003,2026-09-06 08:11:38,9,Central Railway Station,37.77316,-122.39592,6,University Campus & Med,37.77228,-122.45879,5.53,16.5,1.12,19.22,21.53,0.0,16.15,1,Fog,8,6,1
REQ_202609060811_3_019,2026-09-06 08:11:56,3,Metro Int'l Airport,37.61728,-122.38242,7,Marina & Golden Gate View,37.81244,-122.45312,22.57,59.5,1.12,64.96,72.75,10.91,65.47,1,Fog,8,6,1
REQ_202609060811_6_009,2026-09-06 08:11:58,6,University Campus & Med,37.76765,-122.46165,4,Waterfront & Pier Dining,37.78524,-122.42266,3.95,14.3,1.0,15.61,15.61,0.0,11.71,1,Fog,8,6,1
REQ_202609060812_7_000,2026-09-06 08:12:06,7,Marina & Golden Gate View,37.80786,-122.43544,8,Sunset Residential District,37.77283,-122.44746,4.04,12.5,1.0,15.14,15.14,0.0,11.36,1,Fog,8,6,1
REQ_202609060812_3_048,2026-09-06 08:12:06,3,Metro Int'l Airport,37.62432,-122.38686,10,Convention Center Arena,37.81362,-122.39551,21.06,53.3,1.12,60.07,67.28,0.0,50.46,2,Fog,8,6,1
REQ_202609060812_3_012,2026-09-06 08:12:37,3,Metro Int'l Airport,37.61255,-122.39153,7,Marina & Golden Gate View,37.79578,-122.4394,20.8,52.7,1.12,59.39,66.52,0.0,49.89,1,Fog,8,6,1
REQ_202609060812_4_019,2026-09-06 08:12:38,4,Waterfront & Pier Dining,37.80722,-122.41464,2,Midtown Tech Hub,37.79207,-122.42501,1.92,6.8,1.0,9.33,9.33,1.4,8.4,3,Fog,8,6,1
REQ_202609060813_3_028,2026-09-06 08:13:09,3,Metro Int'l Airport,37.61394,-122.38773,4,Waterfront & Pier Dining,37.80793,-122.38765,21.57,55.9,1.12,61.89,69.32,0.0,51.99,1,Fog,8,6,1
REQ_202609060813_8_008,2026-09-06 08:13:51,8,Sunset Residential District,37.74967,-122.48294,5,Mission Nightlife & Arts,37.77946,-122.43768,5.18,15.5,1.0,18.24,18.24,2.74,16.42,1,Fog,8,6,1
REQ_202609060813_9_011,2026-09-06 08:13:58,9,Central Railway Station,37.78076,-122.39567,8,Sunset Residential District,37.76983,-122.48282,7.76,20.9,1.12,24.77,27.75,4.16,24.97,1,Fog,8,6,1
REQ_202609060814_3_039,2026-09-06 08:14:21,3,Metro Int'l Airport,37.62741,-122.37543,7,Marina & Golden Gate View,37.77501,-122.40822,16.66,43.6,1.12,48.76,54.61,8.19,49.15,1,Fog,8,6,1
REQ_202609060815_5_000,2026-09-06 08:15:06,5,Mission Nightlife & Arts,37.76074,-122.41575,9,Central Railway Station,37.76631,-122.38254,2.98,8.2,1.0,11.74,11.74,1.76,10.56,1,Fog,8,6,1
REQ_202609060815_3_022,2026-09-06 08:15:27,3,Metro Int'l Airport,37.63876,-122.38325,8,Sunset Residential District,37.73448,-122.46316,12.76,34.3,1.12,38.47,43.08,0.0,32.31,1,Fog,8,6,1
REQ_202609060815_10_000,2026-09-06 08:15:32,10,Convention Center Arena,37.77324,-122.39227,5,Mission Nightlife & Arts,37.78826,-122.4016,1.86,6.8,1.0,9.23,9.23,1.38,8.3,1,Fog,8,6,1
REQ_202609060815_6_002,2026-09-06 08:15:35,6,University Campus & Med,37.77364,-122.4594,3,Metro Int'l Airport,37.61431,-122.35897,19.8,51.8,1.0,57.27,57.27,8.59,51.54,1,Fog,8,6,1
REQ_202609060816_7_007,2026-09-06 08:16:23,7,Marina & Golden Gate View,37.79545,-122.43899,5,Mission Nightlife & Arts,37.76835,-122.41552,3.65,10.5,1.0,13.75,13.75,2.06,12.37,3,Fog,8,6,1
REQ_202609060816_3_013,2026-09-06 08:16:58,3,Metro Int'l Airport,37.62088,-122.36509,6,University Campus & Med,37.75928,-122.45844,17.44,47.1,1.12,51.38,57.55,0.0,43.16,1,Fog,8,6,1
REQ_202609060817_3_017,2026-09-06 08:17:00,3,Metro Int'l Airport,37.61913,-122.37705,6,University Campus & Med,37.75361,-122.43696,15.86,42.0,1.12,46.74,52.35,7.85,47.11,4,Fog,8,6,1
REQ_202609060817_9_009,2026-09-06 08:17:25,9,Central Railway Station,37.77787,-122.39602,5,Mission Nightlife & Arts,37.77722,-122.43287,3.24,9.0,1.12,12.48,13.98,2.1,12.58,1,Fog,8,6,1
REQ_202609060817_4_015,2026-09-06 08:17:35,4,Waterfront & Pier Dining,37.81614,-122.41382,10,Convention Center Arena,37.78463,-122.42433,3.62,11.4,1.0,14.01,14.01,2.1,12.61,1,Fog,8,6,1
REQ_202609060818_7_008,2026-09-06 08:18:31,7,Marina & Golden Gate View,37.80298,-122.42879,6,University Campus & Med,37.76375,-122.45331,4.87,14.1,1.0,17.19,17.19,0.0,12.89,4,Fog,8,6,1
REQ_202609060820_8_001,2026-09-06 08:20:03,8,Sunset Residential District,37.74219,-122.49056,7,Marina & Golden Gate View,37.81962,-122.42131,10.54,28.2,1.0,32.35,32.35,4.85,29.11,1,Fog,8,6,1
REQ_202609060820_7_003,2026-09-06 08:20:10,7,Marina & Golden Gate View,37.79917,-122.43341,1,Downtown Financial,37.79541,-122.42228,1.2,5.0,1.0,7.41,7.41,0.0,5.56,1,Fog,8,6,1
REQ_202609060820_9_029,2026-09-06 08:20:12,9,Central Railway Station,37.77534,-122.38246,3,Metro Int'l Airport,37.61255,-122.37204,18.12,48.3,1.12,53.03,59.39,8.91,53.45,3,Fog,8,6,1
REQ_202609060820_9_027,2026-09-06 08:20:21,9,Central Railway Station,37.77408,-122.39248,5,Mission Nightlife & Arts,37.76875,-122.41854,2.37,6.8,1.12,10.14,11.36,1.7,10.22,1,Fog,8,6,1
REQ_202609060820_5_002,2026-09-06 08:20:24,5,Mission Nightlife & Arts,37.76159,-122.40739,3,Metro Int'l Airport,37.63641,-122.37439,14.22,35.8,1.0,41.62,41.62,0.0,31.21,1,Fog,8,6,1
REQ_202609060820_6_006,2026-09-06 08:20:25,6,University Campus & Med,37.76863,-122.46245,5,Mission Nightlife & Arts,37.74823,-122.41033,5.11,15.2,1.0,18.02,18.02,2.7,16.22,3,Fog,8,6,1
REQ_202609060820_10_004,2026-09-06 08:20:31,10,Convention Center Arena,37.78339,-122.40894,3,Metro Int'l Airport,37.62031,-122.38105,18.3,48.4,1.0,53.38,53.38,0.0,40.04,2,Fog,8,6,1
REQ_202609060821_3_050,2026-09-06 08:21:17,3,Metro Int'l Airport,37.619,-122.37785,2,Midtown Tech Hub,37.76961,-122.43972,17.61,47.9,1.12,51.96,58.2,0.0,43.65,2,Fog,8,6,1
REQ_202609060822_3_018,2026-09-06 08:22:13,3,Metro Int'l Airport,37.62996,-122.37348,1,Downtown Financial,37.79957,-122.38731,18.9,48.7,1.12,54.56,61.11,9.17,55.0,2,Fog,8,6,1
REQ_202609060822_4_010,2026-09-06 08:22:16,4,Waterfront & Pier Dining,37.80839,-122.42022,1,Downtown Financial,37.77881,-122.41489,3.32,9.3,1.0,12.74,12.74,1.91,11.46,1,Fog,8,6,1
REQ_202609060822_8_002,2026-09-06 08:22:25,8,Sunset Residential District,37.73062,-122.48278,3,Metro Int'l Airport,37.62438,-122.35083,16.57,42.7,1.0,48.26,48.26,0.0,36.2,1,Fog,8,6,1
REQ_202609060822_9_007,2026-09-06 08:22:32,9,Central Railway Station,37.78242,-122.39585,6,University Campus & Med,37.77997,-122.45792,5.46,15.5,1.12,18.76,21.01,3.15,18.91,2,Fog,8,6,1
REQ_202609060822_3_009,2026-09-06 08:22:33,3,Metro Int'l Airport,37.62435,-122.37507,1,Downtown Financial,37.78956,-122.40972,18.62,48.7,1.12,54.06,60.55,9.08,54.49,1,Fog,8,6,1
REQ_202609060822_6_005,2026-09-06 08:22:52,6,University Campus & Med,37.76751,-122.45493,4,Waterfront & Pier Dining,37.81323,-122.41883,5.99,17.6,1.0,20.45,20.45,3.07,18.41,2,Fog,8,6,1
REQ_202609060823_9_001,2026-09-06 08:23:25,9,Central Railway Station,37.77668,-122.39739,4,Waterfront & Pier Dining,37.81054,-122.42955,4.71,13.5,1.12,16.7,18.7,2.8,16.82,1,Fog,8,6,1
REQ_202609060824_3_033,2026-09-06 08:24:23,3,Metro Int'l Airport,37.61652,-122.398,6,University Campus & Med,37.75189,-122.44507,15.61,41.1,1.12,45.99,51.5,7.72,46.34,2,Fog,8,6,1
REQ_202609060825_3_047,2026-09-06 08:25:19,3,Metro Int'l Airport,37.63425,-122.37803,9,Central Railway Station,37.77058,-122.34127,15.5,38.8,1.12,44.98,50.38,7.56,45.35,1,Fog,8,6,1
REQ_202609060825_8_006,2026-09-06 08:25:53,8,Sunset Residential District,37.76453,-122.49791,5,Mission Nightlife & Arts,37.75809,-122.41003,7.76,20.6,1.0,24.68,24.68,0.0,18.51,3,Fog,8,6,1
REQ_202609060825_3_000,2026-09-06 08:25:53,3,Metro Int'l Airport,37.63006,-122.38878,8,Sunset Residential District,37.75412,-122.47149,15.6,42.6,1.12,46.48,52.06,7.81,46.86,1,Fog,8,6,1
REQ_202609060825_9_020,2026-09-06 08:25:54,9,Central Railway Station,37.76971,-122.39339,2,Midtown Tech Hub,37.75047,-122.43954,4.59,14.2,1.12,16.73,18.73,2.81,16.86,3,Fog,8,6,1
REQ_202609060826_4_005,2026-09-06 08:26:00,4,Waterfront & Pier Dining,37.79751,-122.40451,2,Midtown Tech Hub,37.78487,-122.42519,2.3,7.0,1.0,10.09,10.09,1.51,9.08,1,Fog,8,6,1
REQ_202609060827_8_003,2026-09-06 08:27:06,8,Sunset Residential District,37.7365,-122.50407,5,Mission Nightlife & Arts,37.75625,-122.40547,8.94,26.5,1.0,28.87,28.87,0.0,21.65,1,Fog,8,6,1
REQ_202609060827_9_013,2026-09-06 08:27:12,9,Central Railway Station,37.77705,-122.40299,7,Marina & Golden Gate View,37.78753,-122.44348,3.74,9.7,1.12,13.63,15.27,2.29,13.74,1,Fog,8,6,1
REQ_202609060827_9_017,2026-09-06 08:27:33,9,Central Railway Station,37.77825,-122.38905,6,University Campus & Med,37.75969,-122.43168,4.28,12.6,1.12,15.61,17.48,2.62,15.73,1,Fog,8,6,1
REQ_202609060828_7_006,2026-09-06 08:28:02,7,Marina & Golden Gate View,37.80648,-122.43116,4,Waterfront & Pier Dining,37.80829,-122.41673,1.28,6.0,1.0,7.91,7.91,0.0,5.93,1,Fog,8,6,1
REQ_202609060828_3_046,2026-09-06 08:28:12,3,Metro Int'l Airport,37.61951,-122.35862,2,Midtown Tech Hub,37.77574,-122.41931,18.17,47.7,1.12,52.91,59.26,0.0,44.44,1,Fog,8,6,1
REQ_202609060828_10_007,2026-09-06 08:28:35,10,Convention Center Arena,37.79095,-122.40306,4,Waterfront & Pier Dining,37.82622,-122.42515,4.38,13.8,1.0,16.21,16.21,2.43,14.59,1,Fog,8,6,1
REQ_202609060828_3_007,2026-09-06 08:28:39,3,Metro Int'l Airport,37.61711,-122.39245,5,Mission Nightlife & Arts,37.77029,-122.40782,17.09,43.5,1.12,49.48,55.42,8.31,49.88,1,Fog,8,6,1
REQ_202609060828_10_006,2026-09-06 08:28:46,10,Convention Center Arena,37.77426,-122.39462,4,Waterfront & Pier Dining,37.80661,-122.41314,3.95,11.3,1.0,14.56,14.56,0.0,10.92,1,Fog,8,6,1
REQ_202609060828_9_022,2026-09-06 08:28:59,9,Central Railway Station,37.77662,-122.401,2,Midtown Tech Hub,37.76271,-122.40568,1.6,6.2,1.12,8.55,9.58,0.0,7.18,1,Fog,8,6,1
REQ_202609060829_6_007,2026-09-06 08:29:06,6,University Campus & Med,37.756,-122.45313,10,Convention Center Arena,37.78349,-122.39527,5.93,16.2,1.0,19.85,19.85,2.98,17.87,4,Fog,8,6,1
REQ_202609060830_10_005,2026-09-06 08:30:41,10,Convention Center Arena,37.7844,-122.40336,8,Sunset Residential District,37.74743,-122.4956,9.09,25.9,1.0,28.93,28.93,0.0,21.7,1,Fog,8,6,1
REQ_202609060830_8_000,2026-09-06 08:30:49,8,Sunset Residential District,37.73301,-122.48801,6,University Campus & Med,37.75273,-122.46953,2.73,8.9,1.0,11.53,11.53,1.73,10.38,1,Fog,8,6,1
REQ_202609060832_6_000,2026-09-06 08:32:06,6,University Campus & Med,37.76128,-122.46907,8,Sunset Residential District,37.7454,-122.49016,2.56,9.5,1.0,11.43,11.43,0.0,8.57,2,Fog,8,6,1
REQ_202609060832_9_024,2026-09-06 08:32:34,9,Central Railway Station,37.77362,-122.39007,4,Waterfront & Pier Dining,37.79248,-122.41084,2.78,7.4,1.12,11.09,12.43,0.0,9.32,1,Fog,8,6,1
REQ_202609060832_4_016,2026-09-06 08:32:48,4,Waterfront & Pier Dining,37.80318,-122.41059,2,Midtown Tech Hub,37.78205,-122.41026,2.35,7.1,1.0,10.21,10.21,1.53,9.19,1,Fog,8,6,1
REQ_202609060833_3_023,2026-09-06 08:33:02,3,Metro Int'l Airport,37.61476,-122.37731,9,Central Railway Station,37.74573,-122.40477,14.76,38.2,1.12,43.44,48.66,0.0,36.49,2,Fog,8,6,1
REQ_202609060833_9_028,2026-09-06 08:33:15,9,Central Railway Station,37.77599,-122.39348,1,Downtown Financial,37.79214,-122.39898,1.86,7.5,1.12,9.47,10.61,0.0,7.96,1,Fog,8,6,1
REQ_202609060833_8_004,2026-09-06 08:33:36,8,Sunset Residential District,37.75805,-122.48163,9,Central Railway Station,37.78021,-122.39145,8.3,22.5,1.0,26.32,26.32,0.0,19.74,3,Fog,8,6,1
REQ_202609060834_3_016,2026-09-06 08:34:42,3,Metro Int'l Airport,37.61408,-122.36752,5,Mission Nightlife & Arts,37.75909,-122.40606,16.48,41.3,1.12,47.61,53.33,0.0,40.0,1,Fog,8,6,1
REQ_202609060835_5_001,2026-09-06 08:35:44,5,Mission Nightlife & Arts,37.75949,-122.4168,1,Downtown Financial,37.79146,-122.39781,3.93,10.5,1.0,14.24,14.24,0.0,10.68,2,Fog,8,6,1
REQ_202609060835_9_010,2026-09-06 08:35:53,9,Central Railway Station,37.77491,-122.39562,4,Waterfront & Pier Dining,37.79947,-122.41047,3.03,9.8,1.12,12.38,13.86,0.0,10.4,3,Fog,8,6,1
REQ_202609060836_4_004,2026-09-06 08:36:19,4,Waterfront & Pier Dining,37.80974,-122.42017,10,Convention Center Arena,37.80762,-122.43117,1.2,4.9,1.0,7.38,7.38,1.11,6.65,3,Fog,8,6,1
REQ_202609060836_9_012,2026-09-06 08:36:28,9,Central Railway Station,37.77935,-122.39565,1,Downtown Financial,37.81566,-122.37995,4.27,11.8,1.12,15.31,17.15,2.57,15.43,2,Fog,8,6,1
REQ_202609060836_9_031,2026-09-06 08:36:51,9,Central Railway Station,37.78264,-122.39403,8,Sunset Residential District,37.75853,-122.47072,7.25,20.4,1.12,23.7,26.54,0.0,19.9,1,Fog,8,6,1
REQ_202609060837_7_002,2026-09-06 08:37:02,7,Marina & Golden Gate View,37.7979,-122.43166,4,Waterfront & Pier Dining,37.80323,-122.45403,2.05,6.8,1.0,9.58,9.58,1.44,8.62,2,Fog,8,6,1
REQ_202609060837_9_000,2026-09-06 08:37:05,9,Central Railway Station,37.77785,-122.39442,7,Marina & Golden Gate View,37.78644,-122.41994,2.44,6.3,1.12,10.09,11.3,1.7,10.18,2,Fog,8,6,1
REQ_202609060837_9_005,2026-09-06 08:37:29,9,Central Railway Station,37.77944,-122.39919,10,Convention Center Arena,37.81544,-122.3826,4.26,13.9,1.12,16.03,17.96,2.69,16.16,4,Fog,8,6,1
REQ_202609060838_9_023,2026-09-06 08:38:41,9,Central Railway Station,37.77297,-122.40318,6,University Campus & Med,37.77239,-122.45431,4.49,13.8,1.12,16.42,18.39,2.76,16.55,1,Fog,8,6,1
REQ_202609060838_5_003,2026-09-06 08:38:45,5,Mission Nightlife & Arts,37.77675,-122.41986,6,University Campus & Med,37.72891,-122.49086,8.2,23.6,1.0,26.52,26.52,0.0,19.89,2,Fog,8,6,1
REQ_202609060839_7_004,2026-09-06 08:39:26,7,Marina & Golden Gate View,37.81179,-122.43719,5,Mission Nightlife & Arts,37.7429,-122.41824,7.84,23.8,1.0,25.94,25.94,3.89,23.35,1,Fog,8,6,1
REQ_202609060839_3_011,2026-09-06 08:39:29,3,Metro Int'l Airport,37.62672,-122.36274,8,Sunset Residential District,37.75354,-122.46181,16.58,41.8,1.12,47.97,53.73,8.06,48.36,4,Fog,8,6,1
REQ_202609060839_3_026,2026-09-06 08:39:39,3,Metro Int'l Airport,37.62006,-122.39934,5,Mission Nightlife & Arts,37.76077,-122.41135,15.68,41.7,1.12,46.32,51.88,0.0,38.91,3,Fog,8,6,1
REQ_202609060840_4_001,2026-09-06 08:40:03,4,Waterfront & Pier Dining,37.8028,-122.41144,8,Sunset Residential District,37.75679,-122.50129,9.41,25.9,1.0,29.5,29.5,4.42,26.54,2,Fog,8,6,1
REQ_202609060840_4_021,2026-09-06 08:40:05,4,Waterfront & Pier Dining,37.80586,-122.41234,5,Mission Nightlife & Arts,37.77409,-122.42609,3.73,13.4,1.0,14.91,14.91,0.0,11.18,1,Fog,8,6,1
REQ_202609060840_3_010,2026-09-06 08:40:51,3,Metro Int'l Airport,37.61859,-122.36603,5,Mission Nightlife & Arts,37.77297,-122.44218,18.43,48.7,1.12,53.71,60.16,0.0,45.12,1,Fog,8,6,1
REQ_202609060841_8_007,2026-09-06 08:41:04,8,Sunset Residential District,37.73674,-122.48627,6,University Campus & Med,37.75642,-122.47209,2.52,7.7,1.0,10.73,10.73,0.0,8.05,1,Fog,8,6,1
REQ_202609060842_1_000,2026-09-06 08:42:07,1,Downtown Financial,37.79393,-122.40606,7,Marina & Golden Gate View,37.81296,-122.43678,3.43,10.9,1.0,13.49,13.49,0.0,10.12,3,Fog,8,6,1
REQ_202609060842_9_019,2026-09-06 08:42:34,9,Central Railway Station,37.77267,-122.4002,8,Sunset Residential District,37.76443,-122.50557,9.31,24.2,1.12,28.72,32.17,0.0,24.13,1,Fog,8,6,1
REQ_202609060842_9_030,2026-09-06 08:42:56,9,Central Railway Station,37.78087,-122.38783,10,Convention Center Arena,37.77894,-122.39448,1.2,5.2,1.12,7.48,8.38,0.0,6.28,1,Fog,8,6,1
REQ_202609060843_6_001,2026-09-06 08:43:53,6,University Campus & Med,37.75508,-122.44971,8,Sunset Residential District,37.75346,-122.48123,2.78,10.0,1.0,12.0,12.0,1.8,10.8,1,Fog,8,6,1
REQ_202609060844_3_042,2026-09-06 08:44:41,3,Metro Int'l Airport,37.61902,-122.37631,10,Convention Center Arena,37.79181,-122.39469,19.28,49.6,1.12,55.57,62.23,9.33,56.0,2,Fog,8,6,1
REQ_202609060844_6_004,2026-09-06 08:44:52,6,University Campus & Med,37.75685,-122.45286,3,Metro Int'l Airport,37.60331,-122.38112,18.2,47.2,1.0,52.79,52.79,7.92,47.51,2,Fog,8,6,1
REQ_202609060845_4_008,2026-09-06 08:45:01,4,Waterfront & Pier Dining,37.80125,-122.41904,2,Midtown Tech Hub,37.78188,-122.42106,2.16,7.1,1.0,9.88,9.88,1.48,8.89,1,Fog,8,6,1
REQ_202609060845_3_021,2026-09-06 08:45:03,3,Metro Int'l Airport,37.62229,-122.37259,6,University Campus & Med,37.74006,-122.47606,15.95,40.2,1.12,46.28,51.83,7.77,46.64,2,Fog,8,6,1
